"DataSet","Year","Pop_Name","CU_Name","SpnForAbd_Total","SpnForTrend_Total","SpnForTrend_Wild","SpnForAbd_Wild","Recruits_Total","Recruits_Wild","Pop_ID","CU_ID","DU_ID"
"Sk_Fraser",1977,"Lovell Creek","Takla-Trembleur - Early Stuart",3677,1631,1631,3677,NA,NA,45594,"L-06-14",NA
"Sk_Fraser",1977,"Maclaing Creek","Takla-Trembleur - Early Stuart",907,362,362,907,NA,NA,45591,"L-06-14",NA
"Sk_Fraser",1977,"McDougall Creek","Takla-Trembleur - Early Stuart",400,160,160,400,NA,NA,45579,"L-06-14",NA
"Sk_Fraser",1977,"Narrows Creek","Takla-Trembleur - Early Stuart",2844,1086,1086,2844,NA,NA,45586,"L-06-14",NA
"Sk_Fraser",1977,"O'Ne-ell Creek","Takla-Trembleur - Early Stuart",5893,2706,2706,5893,NA,NA,45570,"L-06-14",NA
"Sk_Fraser",1977,"Paula Creek","Takla-Trembleur - Early Stuart",918,419,419,918,NA,NA,45557,"L-06-14",NA
"Sk_Fraser",1977,"Point Creek","Takla-Trembleur - Early Stuart",452,196,196,452,NA,NA,45585,"L-06-14",NA
"Sk_Fraser",1977,"Sakeniche River","Takla-Trembleur - Early Stuart",288,61,61,288,NA,NA,45577,"L-06-14",NA
"Sk_Fraser",1977,"Sakeniche River","Takla-Trembleur - Early Stuart",288,61,61,288,NA,NA,45578,"L-06-13",NA
"Sk_Fraser",1977,"Sandpoint Creek","Takla-Trembleur - Early Stuart",1519,666,666,1519,NA,NA,45576,"L-06-14",NA
"Sk_Fraser",1977,"Shale Creek","Takla-Trembleur - Early Stuart",1672,955,955,1672,NA,NA,45588,"L-06-14",NA
"Sk_Fraser",1977,"Sidney Creek","Takla-Trembleur - Early Stuart",2160,991,991,2160,NA,NA,45558,"L-06-14",NA
"Sk_Fraser",1977,"Sinta Creek","Takla-Trembleur - Early Stuart",0,0,0,0,NA,NA,45580,"L-06-14",NA
"Sk_Fraser",1977,"Tliti Creek","Takla-Trembleur - Early Stuart",29,14,14,29,NA,NA,45076,"L-06-14",NA
"Sk_Fraser",1977,"Van Decar Creek","Takla-Trembleur - Early Stuart",2261,838,838,2261,NA,NA,45569,"L-06-14",NA
"Sk_Fraser",1977,"Big Silver Creek","Harrison (D/S) - Late",349,104,104,349,NA,NA,46072,"L-03-03",NA
"Sk_Fraser",1977,"Birkenhead River","Lillooet-Harrison - Late",43139,12799,12799,43139,NA,NA,46098,"L-04-01",NA
"Sk_Fraser",1977,"Harrison River","Harrison River - Late",2246,1374,1374,2246,NA,NA,46030,"R-03",NA
"Sk_Fraser",1977,"Weaver Channel","Harrison (U/S) - Late",33040,17882,17882,33040,NA,NA,45087,"L-03-04",NA
"Sk_Fraser",1977,"Weaver Creek","Harrison (U/S) - Late",22105,10628,10628,22105,NA,NA,46044,"L-03-04",NA
"Sk_Fraser",1977,"Adams River, lower","Shuswap Complex - Late",57964,2235,2235,57964,NA,NA,46238,"L-09-02",NA
"Sk_Fraser",1977,"Adams River, lower","Shuswap Complex - Late",57964,2235,2235,57964,NA,NA,46239,"L-09-03",NA
"Sk_Fraser",1977,"Little River","Shuswap Complex - Late",8684,221,221,8684,NA,NA,46228,"L-09-03",NA
"Sk_Fraser",1977,"Lower Shuswap River","Shuswap Complex - Late",14695,3555,3555,14695,NA,NA,46429,"L-09-03",NA
"Sk_Fraser",1977,"Scotch Creek","Shuswap Complex - Late",0,0,0,0,NA,NA,46288,"L-09-02",NA
"Sk_Fraser",1977,"Scotch Creek","Shuswap Complex - Late",0,0,0,0,NA,NA,46289,"L-09-03",NA
"Sk_Fraser",1977,"South Thompson River","Shuswap Complex - Late",432,16,16,432,NA,NA,46218,"L-09-03",NA
"Sk_Fraser",1977,"Dust Creek","Takla-Trembleur-Stuart - Summer",11,5,5,11,NA,NA,45581,"L-06-14",NA
"Sk_Fraser",1977,"Dust Creek","Takla-Trembleur-Stuart - Summer",11,5,5,11,NA,NA,45582,"L-06-13",NA
"Sk_Fraser",1977,"Kazchek Creek","Takla-Trembleur-Stuart - Summer",720,334,334,720,NA,NA,45559,"L-06-14",NA
"Sk_Fraser",1977,"Kazchek Creek","Takla-Trembleur-Stuart - Summer",720,334,334,720,NA,NA,45560,"L-06-13",NA
"Sk_Fraser",1977,"Kuzkwa Creek","Takla-Trembleur-Stuart - Summer",9031,5417,5417,9031,NA,NA,45554,"L-06-13",NA
"Sk_Fraser",1977,"Middle River","Takla-Trembleur-Stuart - Summer",80420,36413,36413,80420,NA,NA,45552,"L-06-13",NA
"Sk_Fraser",1977,"Pinchi Creek","Takla-Trembleur-Stuart - Summer",1719,1031,1031,1719,NA,NA,45539,"L-06-13",NA
"Sk_Fraser",1977,"Sakeniche River","Takla-Trembleur-Stuart - Summer",216,97,97,216,NA,NA,45577,"L-06-14",NA
"Sk_Fraser",1977,"Sakeniche River","Takla-Trembleur-Stuart - Summer",216,97,97,216,NA,NA,45578,"L-06-13",NA
"Sk_Fraser",1977,"Tachie River","Takla-Trembleur-Stuart - Summer",54282,32558,32558,54282,NA,NA,45549,"L-06-13",NA
"Sk_Fraser",1977,"Takla Lake","Takla-Trembleur-Stuart - Summer",230,107,107,230,NA,NA,45091,"L-06-13",NA
"Sk_Fraser",1977,"Chilliwack Lake","Chilliwack - Early Summer",20,0,0,20,NA,NA,45092,"L-03-01",NA
"Sk_Fraser",1977,"Chilliwack River, upper","Chilliwack - Early Summer",0,0,0,0,NA,NA,46986,"L-03-01",NA
"Sk_Fraser",1977,"Cultus Lake","Cultus - Late",353,0,0,353,NA,NA,45093,"L-03-02",NA
"Sk_Fraser",1977,"Depot Creek","Chilliwack - Early Summer",0,0,0,0,NA,NA,7726,"L-03-01",NA
"Sk_Fraser",1977,"Nahatlatch Lake","Nahatlatch - Early Summer",200,95,95,200,NA,NA,45094,"L-05-02",NA
"Sk_Fraser",1977,"Nahatlatch River","Nahatlatch - Early Summer",450,214,214,450,NA,NA,47157,"L-05-02",NA
"Sk_Fraser",1977,"Upper Pitt River","Pitt - Early Summer",13887,6492,6492,13887,NA,NA,47917,"L-03-05",NA
"Sk_Fraser",1977,"Widgeon Slough","Widgeon - Late",427,228,228,427,NA,NA,47954,"R-02",NA
"Sk_Fraser",1977,"Bridge River","Middle Fraser - Summer",54,0,0,54,NA,NA,NA,NA,NA
"Sk_Fraser",1977,"Early Nadina River","Francois (First Run) - Early Summer (extirpated?)",1453,825,825,1453,NA,NA,NA,NA,NA
"Sk_Fraser",1977,"Endako River","Nadina-Francois - Early Summer",0,0,0,0,NA,NA,NA,NA,NA
"Sk_Fraser",1977,"Late Nadina Channel","Nadina-Francois - Early Summer",16286,8907,8907,16286,NA,NA,45525,"L-06-20",NA
"Sk_Fraser",1977,"Late Nadina River","Nadina-Francois - Early Summer",610,353,353,610,NA,NA,45525,"L-06-20",NA
"Sk_Fraser",1977,"Nithi River","Francois-Fraser - Summer",150,64,64,150,NA,NA,45522,"L-06-07",NA
"Sk_Fraser",1977,"Ormond Creek","Francois-Fraser - Summer",0,0,0,0,NA,NA,NA,NA,NA
"Sk_Fraser",1977,"Stellako River","Francois-Fraser - Summer",23452,10894,10894,23452,NA,NA,46013,"L-06-07",NA
"Sk_Fraser",1977,"Barriere River","Kamloops - Summer",16,9,9,16,NA,NA,46600,"L-10-01",NA
"Sk_Fraser",1977,"Barriere River, upper","North Barriere - Early Summer",355,174,174,355,NA,NA,3416,"L-10-03",NA
"Sk_Fraser",1977,"North Thompson River","Kamloops - Summer",1372,603,603,1372,NA,NA,46580,"L-10-01",NA
"Sk_Fraser",1977,"Raft River","Kamloops - Summer",648,198,198,648,NA,NA,46710,"L-10-01",NA
"Sk_Fraser",1977,"Bill Miner Creek","Quesnel - Summer",0,0,0,0,NA,NA,45070,"L-06-10",NA
"Sk_Fraser",1977,"Blue Lead Creek","Quesnel - Summer",239,74,74,239,NA,NA,45073,"L-06-10",NA
"Sk_Fraser",1977,"Bouldery Creek","Quesnel - Summer",0,0,0,0,NA,NA,45066,"L-06-10",NA
"Sk_Fraser",1977,"Buckingham Creek","Quesnel - Summer",0,0,0,0,NA,NA,45067,"L-06-10",NA
"Sk_Fraser",1977,"Horsefly River, lower","Quesnel - Summer",75057,23171,23171,75057,NA,NA,46893,"L-06-10",NA
"Sk_Fraser",1977,"Horsefly River, upper","Quesnel - Summer",356863,115470,115470,356863,NA,NA,45097,"L-06-10",NA
"Sk_Fraser",1977,"Killdog Creek","Quesnel - Summer",2,1,1,2,NA,NA,45072,"L-06-10",NA
"Sk_Fraser",1977,"Little Horsefly River","Quesnel - Summer",106,33,33,106,NA,NA,46903,"L-06-10",NA
"Sk_Fraser",1977,"Lynx Creek","Quesnel - Summer",0,0,0,0,NA,NA,45069,"L-06-10",NA
"Sk_Fraser",1977,"McKinley Creek, lower","Quesnel - Summer",33064,7018,7018,33064,NA,NA,45043,"L-06-10",NA
"Sk_Fraser",1977,"McKinley Creek, upper","Quesnel - Summer",8024,1717,1717,8024,NA,NA,45098,"L-06-10",NA
"Sk_Fraser",1977,"Mitchell River","Quesnel - Summer",42396,13088,13088,42396,NA,NA,46913,"L-06-10",NA
"Sk_Fraser",1977,"Niagara Creek","Quesnel - Summer",0,0,0,0,NA,NA,45071,"L-06-10",NA
"Sk_Fraser",1977,"Summit Creek","Quesnel - Summer",472,145,145,472,NA,NA,45074,"L-06-10",NA
"Sk_Fraser",1977,"Gates Channel","Anderson-Seton - Early Summer",1713,725,725,1713,NA,NA,45102,"L-06-01",NA
"Sk_Fraser",1977,"Gates Creek","Anderson-Seton - Early Summer",1176,449,449,1176,NA,NA,NA,NA,NA
"Sk_Fraser",1977,"Portage Creek","Seton - Late",7974,3923,3923,7974,NA,NA,47181,"L-06-11",NA
"Sk_Fraser",1977,"Seton Creek","Middle Fraser - Summer",439,0,0,439,NA,NA,NA,NA,NA
"Sk_Fraser",1977,"Bowron River, upper","Bowron - Early Summer",2500,1214,1214,2500,NA,NA,47419,"L-07-01",NA
"Sk_Fraser",1978,"Chilko River","Chilko - Summer",151835,82726,82726,151835,NA,NA,46843,"L-06-03",NA
"Sk_Fraser",1978,"S. End Chilko Lake","Chilko - Early Summer",7339,2844,2844,7339,NA,NA,45081,"L-06-02",NA
"Sk_Fraser",1978,"Adams River, upper","Shuswap - Early Summer",0,0,0,0,NA,NA,46249,"L-09-03",NA
"Sk_Fraser",1978,"Anstey River","Shuswap - Early Summer",886,433,433,886,NA,NA,46348,"L-09-02",NA
"Sk_Fraser",1978,"Anstey River","Shuswap - Early Summer",886,433,433,886,NA,NA,46349,"L-09-03",NA
"Sk_Fraser",1978,"Eagle River","Shuswap - Early Summer",189,93,93,189,NA,NA,46358,"L-09-02",NA
"Sk_Fraser",1978,"Eagle River","Shuswap - Early Summer",189,93,93,189,NA,NA,46359,"L-09-03",NA
"Sk_Fraser",1978,"Hunakwa Creek","Shuswap - Early Summer",355,173,173,355,NA,NA,46338,"L-09-02",NA
"Sk_Fraser",1978,"Hunakwa Creek","Shuswap - Early Summer",355,173,173,355,NA,NA,46339,"L-09-03",NA
"Sk_Fraser",1978,"Momich River, lower","Shuswap - Early Summer",0,0,0,0,NA,NA,NA,NA,NA
"Sk_Fraser",1978,"Scotch Creek","Shuswap - Early Summer",2056,1091,1091,2056,NA,NA,46288,"L-09-02",NA
"Sk_Fraser",1978,"Scotch Creek","Shuswap - Early Summer",2056,1091,1091,2056,NA,NA,46289,"L-09-03",NA
"Sk_Fraser",1978,"Seymour River","Shuswap - Early Summer",62929,30757,30757,62929,NA,NA,46328,"L-09-02",NA
"Sk_Fraser",1978,"Seymour River","Shuswap - Early Summer",62929,30757,30757,62929,NA,NA,46329,"L-09-03",NA
"Sk_Fraser",1978,"15 Mile Creek","Takla-Trembleur - Early Stuart",131,54,54,131,NA,NA,45590,"L-06-14",NA
"Sk_Fraser",1978,"25 Mile Creek","Takla-Trembleur - Early Stuart",0,0,0,0,NA,NA,45587,"L-06-14",NA
"Sk_Fraser",1978,"25 Mile Creek","Takla-Trembleur - Early Stuart",0,0,0,0,NA,NA,46152,"L-04-01",NA
"Sk_Fraser",1978,"Ankwill Creek","Takla-Trembleur - Early Stuart",1363,640,640,1363,NA,NA,45596,"L-06-14",NA
"Sk_Fraser",1978,"Bates Creek","Takla-Trembleur - Early Stuart",0,0,0,0,NA,NA,45597,"L-06-14",NA
"Sk_Fraser",1978,"Bivouac Creek","Takla-Trembleur - Early Stuart",157,73,73,157,NA,NA,45574,"L-06-14",NA
"Sk_Fraser",1978,"Blanchet Creek","Takla-Trembleur - Early Stuart",2,1,1,2,NA,NA,45589,"L-06-14",NA
"Sk_Fraser",1978,"Crow Creek","Takla-Trembleur - Early Stuart",467,228,228,467,NA,NA,45583,"L-06-14",NA
"Sk_Fraser",1978,"Driftwood River","Takla-Trembleur - Early Stuart",4903,2004,2004,4903,NA,NA,45598,"L-06-14",NA
"Sk_Fraser",1978,"Dust Creek","Takla-Trembleur - Early Stuart",657,212,212,657,NA,NA,45581,"L-06-14",NA
"Sk_Fraser",1978,"Dust Creek","Takla-Trembleur - Early Stuart",657,212,212,657,NA,NA,45582,"L-06-13",NA
"Sk_Fraser",1978,"Fleming Creek","Takla-Trembleur - Early Stuart",590,239,239,590,NA,NA,45556,"L-06-14",NA
"Sk_Fraser",1978,"Forfar Creek","Takla-Trembleur - Early Stuart",9579,3838,3838,9579,NA,NA,45571,"L-06-14",NA
"Sk_Fraser",1978,"French Creek","Takla-Trembleur - Early Stuart",0,0,0,0,NA,NA,45595,"L-06-14",NA
"Sk_Fraser",1978,"Frypan Creek","Takla-Trembleur - Early Stuart",448,162,162,448,NA,NA,45593,"L-06-14",NA
"Sk_Fraser",1978,"Gluske Creek","Takla-Trembleur - Early Stuart",4295,1846,1846,4295,NA,NA,45572,"L-06-14",NA
"Sk_Fraser",1978,"Hooker Creek","Takla-Trembleur - Early Stuart",0,0,0,0,NA,NA,45584,"L-06-14",NA
"Sk_Fraser",1978,"Hudson Bay Creek","Takla-Trembleur - Early Stuart",0,0,0,0,NA,NA,45592,"L-06-14",NA
"Sk_Fraser",1978,"Kastberg Creek","Takla-Trembleur - Early Stuart",0,0,0,0,NA,NA,45605,"L-06-14",NA
"Sk_Fraser",1978,"Leo Creek","Takla-Trembleur - Early Stuart",34,14,14,34,NA,NA,45575,"L-06-14",NA
"Sk_Fraser",1978,"Lion Creek","Takla-Trembleur - Early Stuart",0,0,0,0,NA,NA,45601,"L-06-14",NA
"Sk_Fraser",1978,"Lion Creek","Takla-Trembleur - Early Stuart",0,0,0,0,NA,NA,46772,"L-10-01",NA
"Sk_Fraser",1978,"Lovell Creek","Takla-Trembleur - Early Stuart",381,130,130,381,NA,NA,45594,"L-06-14",NA
"Sk_Fraser",1978,"Maclaing Creek","Takla-Trembleur - Early Stuart",0,0,0,0,NA,NA,45591,"L-06-14",NA
"Sk_Fraser",1978,"McDougall Creek","Takla-Trembleur - Early Stuart",15,6,6,15,NA,NA,45579,"L-06-14",NA
"Sk_Fraser",1978,"Narrows Creek","Takla-Trembleur - Early Stuart",709,312,312,709,NA,NA,45586,"L-06-14",NA
"Sk_Fraser",1978,"O'Ne-ell Creek","Takla-Trembleur - Early Stuart",10649,4043,4043,10649,NA,NA,45570,"L-06-14",NA
"Sk_Fraser",1978,"Paula Creek","Takla-Trembleur - Early Stuart",1604,637,637,1604,NA,NA,45557,"L-06-14",NA
"Sk_Fraser",1978,"Point Creek","Takla-Trembleur - Early Stuart",0,0,0,0,NA,NA,45585,"L-06-14",NA
"Sk_Fraser",1978,"Porter Creek","Takla-Trembleur - Early Stuart",0,0,0,0,NA,NA,45602,"L-06-14",NA
"Sk_Fraser",1978,"Sakeniche River","Takla-Trembleur - Early Stuart",123,51,51,123,NA,NA,45577,"L-06-14",NA
"Sk_Fraser",1978,"Sakeniche River","Takla-Trembleur - Early Stuart",123,51,51,123,NA,NA,45578,"L-06-13",NA
"Sk_Fraser",1978,"Sandpoint Creek","Takla-Trembleur - Early Stuart",493,195,195,493,NA,NA,45576,"L-06-14",NA
"Sk_Fraser",1978,"Shale Creek","Takla-Trembleur - Early Stuart",470,214,214,470,NA,NA,45588,"L-06-14",NA
"Sk_Fraser",1978,"Sidney Creek","Takla-Trembleur - Early Stuart",5575,2379,2379,5575,NA,NA,45558,"L-06-14",NA
"Sk_Fraser",1978,"Sinta Creek","Takla-Trembleur - Early Stuart",0,0,0,0,NA,NA,45580,"L-06-14",NA
"Sk_Fraser",1978,"Van Decar Creek","Takla-Trembleur - Early Stuart",7452,2726,2726,7452,NA,NA,45569,"L-06-14",NA
"Sk_Fraser",1978,"Big Silver Creek","Harrison (D/S) - Late",1253,694,694,1253,NA,NA,46072,"L-03-03",NA
"Sk_Fraser",1978,"Birkenhead River","Lillooet-Harrison - Late",99857,48158,48158,99857,NA,NA,46098,"L-04-01",NA
"Sk_Fraser",1978,"Harrison River","Harrison River - Late",19747,10488,10488,19747,NA,NA,46030,"R-03",NA
"Sk_Fraser",1978,"Miller Creek","Lillooet-Harrison - Late",0,0,0,0,NA,NA,46117,"L-04-01",NA
"Sk_Fraser",1978,"Railroad Creek","Lillooet-Harrison - Late",376,181,181,376,NA,NA,46147,"L-04-01",NA
"Sk_Fraser",1978,"Ryan River","Lillooet-Harrison - Late",0,0,0,0,NA,NA,46122,"L-04-01",NA
"Sk_Fraser",1978,"Sampson Creek","Lillooet-Harrison - Late",2,1,1,2,NA,NA,46152,"L-04-01",NA
"Sk_Fraser",1978,"Weaver Channel","Harrison (U/S) - Late",32248,17176,17176,32248,NA,NA,45087,"L-03-04",NA
"Sk_Fraser",1978,"Weaver Creek","Harrison (U/S) - Late",43989,25139,25139,43989,NA,NA,46044,"L-03-04",NA
"Sk_Fraser",1978,"Adams Lake","Shuswap Complex - Late",749,404,404,749,NA,NA,45089,"L-09-03",NA
"Sk_Fraser",1978,"Adams River, lower","Shuswap Complex - Late",1493473,799685,799685,1493473,NA,NA,46238,"L-09-02",NA
"Sk_Fraser",1978,"Adams River, lower","Shuswap Complex - Late",1493473,799685,799685,1493473,NA,NA,46239,"L-09-03",NA
"Sk_Fraser",1978,"Anstey River","Shuswap Complex - Late",441,240,240,441,NA,NA,46348,"L-09-02",NA
"Sk_Fraser",1978,"Anstey River","Shuswap Complex - Late",441,240,240,441,NA,NA,46349,"L-09-03",NA
"Sk_Fraser",1978,"Eagle River","Shuswap Complex - Late",8025,4355,4355,8025,NA,NA,46358,"L-09-02",NA
"Sk_Fraser",1978,"Eagle River","Shuswap Complex - Late",8025,4355,4355,8025,NA,NA,46359,"L-09-03",NA
"Sk_Fraser",1978,"Hunakwa Creek","Shuswap Complex - Late",935,508,508,935,NA,NA,46338,"L-09-02",NA
"Sk_Fraser",1978,"Hunakwa Creek","Shuswap Complex - Late",935,508,508,935,NA,NA,46339,"L-09-03",NA
"Sk_Fraser",1978,"Little River","Shuswap Complex - Late",81055,49692,49692,81055,NA,NA,46228,"L-09-03",NA
"Sk_Fraser",1978,"Lower Shuswap River","Shuswap Complex - Late",187167,89898,89898,187167,NA,NA,46429,"L-09-03",NA
"Sk_Fraser",1978,"Middle Shuswap River","Shuswap Complex - Late",10890,5921,5921,10890,NA,NA,46439,"L-09-02",NA
"Sk_Fraser",1978,"Middle Shuswap River","Shuswap Complex - Late",10890,5921,5921,10890,NA,NA,46440,"L-09-03",NA
"Sk_Fraser",1978,"Momich River","Shuswap Complex - Late",65,35,35,65,NA,NA,46269,"L-09-03",NA
"Sk_Fraser",1978,"Salmon River","Shuswap Complex - Late",434,236,236,434,NA,NA,46399,"L-09-02",NA
"Sk_Fraser",1978,"Salmon River","Shuswap Complex - Late",434,236,236,434,NA,NA,46400,"L-09-03",NA
"Sk_Fraser",1978,"Scotch Creek","Shuswap Complex - Late",5994,3231,3231,5994,NA,NA,46288,"L-09-02",NA
"Sk_Fraser",1978,"Scotch Creek","Shuswap Complex - Late",5994,3231,3231,5994,NA,NA,46289,"L-09-03",NA
"Sk_Fraser",1978,"Seymour River","Shuswap Complex - Late",149,81,81,149,NA,NA,46328,"L-09-02",NA
"Sk_Fraser",1978,"Seymour River","Shuswap Complex - Late",149,81,81,149,NA,NA,46329,"L-09-03",NA
"Sk_Fraser",1978,"Shuswap Lake - Anstey Arm","Shuswap Complex - Late",15764,8481,8481,15764,NA,NA,7421,"L-09-03",NA
"Sk_Fraser",1978,"Shuswap Lake - Main Arm","Shuswap Complex - Late",62393,33570,33570,62393,NA,NA,7424,"L-09-03",NA
"Sk_Fraser",1978,"Shuswap Lake - Salmon Arm","Shuswap Complex - Late",21052,11326,11326,21052,NA,NA,7423,"L-09-03",NA
"Sk_Fraser",1978,"Shuswap Lake - Seymour Arm","Shuswap Complex - Late",1284,691,691,1284,NA,NA,7422,"L-09-03",NA
"Sk_Fraser",1978,"Sinmax Creek","Shuswap Complex - Late",547,297,297,547,NA,NA,46258,"L-09-02",NA
"Sk_Fraser",1978,"Sinmax Creek","Shuswap Complex - Late",547,297,297,547,NA,NA,46259,"L-09-03",NA
"Sk_Fraser",1978,"South Thompson River","Shuswap Complex - Late",9986,6140,6140,9986,NA,NA,46218,"L-09-03",NA
"Sk_Fraser",1978,"Kazchek Creek","Takla-Trembleur-Stuart - Summer",122,66,66,122,NA,NA,45559,"L-06-14",NA
"Sk_Fraser",1978,"Kazchek Creek","Takla-Trembleur-Stuart - Summer",122,66,66,122,NA,NA,45560,"L-06-13",NA
"Sk_Fraser",1978,"Kuzkwa Creek","Takla-Trembleur-Stuart - Summer",742,406,406,742,NA,NA,45554,"L-06-13",NA
"Sk_Fraser",1978,"Middle River","Takla-Trembleur-Stuart - Summer",4061,2218,2218,4061,NA,NA,45552,"L-06-13",NA
"Sk_Fraser",1978,"Pinchi Creek","Takla-Trembleur-Stuart - Summer",74,40,40,74,NA,NA,45539,"L-06-13",NA
"Sk_Fraser",1978,"Sakeniche River","Takla-Trembleur-Stuart - Summer",0,0,0,0,NA,NA,45577,"L-06-14",NA
"Sk_Fraser",1978,"Sakeniche River","Takla-Trembleur-Stuart - Summer",0,0,0,0,NA,NA,45578,"L-06-13",NA
"Sk_Fraser",1978,"Tachie River","Takla-Trembleur-Stuart - Summer",8028,4385,4385,8028,NA,NA,45549,"L-06-13",NA
"Sk_Fraser",1978,"Chilliwack Lake","Chilliwack - Early Summer",1570,832,832,1570,NA,NA,45092,"L-03-01",NA
"Sk_Fraser",1978,"Cultus Lake","Cultus - Late",7265,0,0,7265,NA,NA,45093,"L-03-02",NA
"Sk_Fraser",1978,"Johnson Slough","CU not identified",16,0,0,16,NA,NA,NA,NA,NA
"Sk_Fraser",1978,"Maria Slough","CU not identified",2,0,0,2,NA,NA,NA,NA,NA
"Sk_Fraser",1978,"Nahatlatch Lake","Nahatlatch - Early Summer",0,0,0,0,NA,NA,45094,"L-05-02",NA
"Sk_Fraser",1978,"Nahatlatch River","Nahatlatch - Early Summer",600,354,354,600,NA,NA,47157,"L-05-02",NA
"Sk_Fraser",1978,"Upper Pitt River","Pitt - Early Summer",24835,11080,11080,24835,NA,NA,47917,"L-03-05",NA
"Sk_Fraser",1978,"Vedder River","CU not identified",900,0,0,900,NA,NA,NA,NA,NA
"Sk_Fraser",1978,"Widgeon Slough","Widgeon - Late",1600,956,956,1600,NA,NA,47954,"R-02",NA
"Sk_Fraser",1978,"Early Nadina River","Francois (First Run) - Early Summer (extirpated?)",0,0,0,0,NA,NA,NA,NA,NA
"Sk_Fraser",1978,"Endako River","Nadina-Francois - Early Summer",0,0,0,0,NA,NA,NA,NA,NA
"Sk_Fraser",1978,"Late Nadina Channel","Nadina-Francois - Early Summer",2555,1401,1401,2555,NA,NA,45525,"L-06-20",NA
"Sk_Fraser",1978,"Late Nadina River","Nadina-Francois - Early Summer",227,126,126,227,NA,NA,45525,"L-06-20",NA
"Sk_Fraser",1978,"Nithi River","Francois-Fraser - Summer",0,0,0,0,NA,NA,45522,"L-06-07",NA
"Sk_Fraser",1978,"Ormond Creek","Francois-Fraser - Summer",0,0,0,0,NA,NA,NA,NA,NA
"Sk_Fraser",1978,"Stellako River","Francois-Fraser - Summer",60421,32528,32528,60421,NA,NA,46013,"L-06-07",NA
"Sk_Fraser",1978,"Barriere River","Kamloops - Summer",0,0,0,0,NA,NA,46600,"L-10-01",NA
"Sk_Fraser",1978,"Barriere River, upper","North Barriere - Early Summer",675,46,46,675,NA,NA,3416,"L-10-03",NA
"Sk_Fraser",1978,"North Thompson River","Kamloops - Summer",0,0,0,0,NA,NA,46580,"L-10-01",NA
"Sk_Fraser",1978,"Raft River","Kamloops - Summer",2500,1343,1343,2500,NA,NA,46710,"L-10-01",NA
"Sk_Fraser",1978,"Horsefly River, lower","Quesnel - Summer",484,244,244,484,NA,NA,46893,"L-06-10",NA
"Sk_Fraser",1978,"Horsefly River, upper","Quesnel - Summer",6803,3431,3431,6803,NA,NA,45097,"L-06-10",NA
"Sk_Fraser",1978,"Little Horsefly River","Quesnel - Summer",0,0,0,0,NA,NA,46903,"L-06-10",NA
"Sk_Fraser",1978,"McKinley Creek, lower","Quesnel - Summer",85,43,43,85,NA,NA,45043,"L-06-10",NA
"Sk_Fraser",1978,"McKinley Creek, upper","Quesnel - Summer",5,3,3,5,NA,NA,45098,"L-06-10",NA
"Sk_Fraser",1978,"Mitchell River","Quesnel - Summer",1237,628,628,1237,NA,NA,46913,"L-06-10",NA
"Sk_Fraser",1978,"Gates Channel","Anderson-Seton - Early Summer",1639,81,81,1639,NA,NA,45102,"L-06-01",NA
"Sk_Fraser",1978,"Gates Creek","Anderson-Seton - Early Summer",931,48,48,931,NA,NA,NA,NA,NA
"Sk_Fraser",1978,"Portage Creek","Seton - Late",10230,3963,3963,10230,NA,NA,47181,"L-06-11",NA
"Sk_Fraser",1978,"Bowron River, upper","Bowron - Early Summer",3150,1678,1678,3150,NA,NA,47419,"L-07-01",NA
"Sk_Fraser",1979,"Chilko River","Chilko - Summer",240294,134853,134853,240294,NA,NA,46843,"L-06-03",NA
"Sk_Fraser",1979,"S. End Chilko Lake","Chilko - Early Summer",32400,13067,13067,32400,NA,NA,45081,"L-06-02",NA
"Sk_Fraser",1979,"Taseko Lake","Taseko - Early Summer",0,0,0,0,NA,NA,46853,"L-06-16",NA
"Sk_Fraser",1979,"Adams River, upper","Shuswap - Early Summer",0,0,0,0,NA,NA,46249,"L-09-03",NA
"Sk_Fraser",1979,"Anstey River","Shuswap - Early Summer",41,21,21,41,NA,NA,46348,"L-09-02",NA
"Sk_Fraser",1979,"Anstey River","Shuswap - Early Summer",41,21,21,41,NA,NA,46349,"L-09-03",NA
"Sk_Fraser",1979,"Eagle River","Shuswap - Early Summer",2,1,1,2,NA,NA,46358,"L-09-02",NA
"Sk_Fraser",1979,"Eagle River","Shuswap - Early Summer",2,1,1,2,NA,NA,46359,"L-09-03",NA
"Sk_Fraser",1979,"Hunakwa Creek","Shuswap - Early Summer",369,143,143,369,NA,NA,46338,"L-09-02",NA
"Sk_Fraser",1979,"Hunakwa Creek","Shuswap - Early Summer",369,143,143,369,NA,NA,46339,"L-09-03",NA
"Sk_Fraser",1979,"Middle Shuswap River","Shuswap - Early Summer",4,2,2,4,NA,NA,46439,"L-09-02",NA
"Sk_Fraser",1979,"Middle Shuswap River","Shuswap - Early Summer",4,2,2,4,NA,NA,46440,"L-09-03",NA
"Sk_Fraser",1979,"Momich River, lower","Shuswap - Early Summer",0,0,0,0,NA,NA,NA,NA,NA
"Sk_Fraser",1979,"Scotch Creek","Shuswap - Early Summer",0,0,0,0,NA,NA,46288,"L-09-02",NA
"Sk_Fraser",1979,"Scotch Creek","Shuswap - Early Summer",0,0,0,0,NA,NA,46289,"L-09-03",NA
