"CU_ID","Species","Stock","Label","Year","Metric","Value","LBM","UBM","Status"
"CU-14","Sockeye","Nahatlatch_ES","SpnForAbd_Total",2018,"PercChange",50.1723,-25,-15,"Green"
"CU-14","Sockeye","Nahatlatch_ES","SpnForAbd_Total",2015,"ProbDeclBelowLBM",0,NA,NA,NA
"CU-14","Sockeye","Nahatlatch_ES","SpnForAbd_Total",2016,"ProbDeclBelowLBM",0,NA,NA,NA
"CU-14","Sockeye","Nahatlatch_ES","SpnForAbd_Total",2017,"ProbDeclBelowLBM",0,NA,NA,NA
"CU-14","Sockeye","Nahatlatch_ES","SpnForAbd_Total",2018,"ProbDeclBelowLBM",0,NA,NA,NA
"CU-14","Sockeye","Nahatlatch_ES","SpnForTrend_Total",2015,"RelAbd",1563.2437,0,1953.61916687774,"Amber"
"CU-14","Sockeye","Nahatlatch_ES","SpnForTrend_Total",2016,"RelAbd",1419.5394,0,1941.1374833232,"Amber"
"CU-14","Sockeye","Nahatlatch_ES","SpnForTrend_Total",2017,"RelAbd",1325.8992,1.43461173032855,1928.13000928865,"Amber"
"CU-14","Sockeye","Nahatlatch_ES","SpnForTrend_Total",2018,"RelAbd",1208.2456,2.8692234606571,1915.12253525411,"Amber"
"CU-14","Sockeye","Nahatlatch_ES","SpnForTrend_Total",2015,"AbsAbd",1563.2437,1000,10000,"Amber"
"CU-14","Sockeye","Nahatlatch_ES","SpnForTrend_Total",2016,"AbsAbd",1419.5394,1000,10000,"Amber"
"CU-14","Sockeye","Nahatlatch_ES","SpnForTrend_Total",2017,"AbsAbd",1325.8992,1000,10000,"Amber"
"CU-14","Sockeye","Nahatlatch_ES","SpnForTrend_Total",2018,"AbsAbd",1208.2456,1000,10000,"Amber"
"CU-14","Sockeye","Nahatlatch_ES","SpnForTrend_Total",2015,"LongTrend",8.91,0.5,0.75,"Green"
"CU-14","Sockeye","Nahatlatch_ES","SpnForTrend_Total",2016,"LongTrend",7.83,0.5,0.75,"Green"
"CU-14","Sockeye","Nahatlatch_ES","SpnForTrend_Total",2017,"LongTrend",7.06,0.5,0.75,"Green"
"CU-14","Sockeye","Nahatlatch_ES","SpnForTrend_Total",2018,"LongTrend",6.25,0.5,0.75,"Green"
"CU-14","Sockeye","Nahatlatch_ES","SpnForTrend_Total",2015,"PercChange",11.9653,-25,-15,"Green"
"CU-14","Sockeye","Nahatlatch_ES","SpnForTrend_Total",2016,"PercChange",32.7744,-25,-15,"Green"
"CU-14","Sockeye","Nahatlatch_ES","SpnForTrend_Total",2017,"PercChange",57.3363,-25,-15,"Green"
"CU-14","Sockeye","Nahatlatch_ES","SpnForTrend_Total",2018,"PercChange",45.6965,-25,-15,"Green"
"CU-14","Sockeye","Nahatlatch_ES","SpnForTrend_Total",2015,"ProbDeclBelowLBM",0,NA,NA,NA
"CU-14","Sockeye","Nahatlatch_ES","SpnForTrend_Total",2016,"ProbDeclBelowLBM",0,NA,NA,NA
"CU-14","Sockeye","Nahatlatch_ES","SpnForTrend_Total",2017,"ProbDeclBelowLBM",0,NA,NA,NA
"CU-14","Sockeye","Nahatlatch_ES","SpnForTrend_Total",2018,"ProbDeclBelowLBM",0,NA,NA,NA
"CU-14","Sockeye","Nahatlatch_ES","SpnForAbd_Wild",2015,"RelAbd",2758.3647,0,3346.09297520081,"Amber"
"CU-14","Sockeye","Nahatlatch_ES","SpnForAbd_Wild",2016,"RelAbd",2589.7318,0,3301.97340375682,"Amber"
"CU-14","Sockeye","Nahatlatch_ES","SpnForAbd_Wild",2017,"RelAbd",2416.9547,0,3257.85383231283,"Amber"
"CU-14","Sockeye","Nahatlatch_ES","SpnForAbd_Wild",2018,"RelAbd",2222.7701,0,3230.76823584489,"Amber"
"CU-14","Sockeye","Nahatlatch_ES","SpnForAbd_Wild",2015,"AbsAbd",2758.3647,1000,10000,"Amber"
"CU-14","Sockeye","Nahatlatch_ES","SpnForAbd_Wild",2016,"AbsAbd",2589.7318,1000,10000,"Amber"
"CU-14","Sockeye","Nahatlatch_ES","SpnForAbd_Wild",2017,"AbsAbd",2416.9547,1000,10000,"Amber"
"CU-14","Sockeye","Nahatlatch_ES","SpnForAbd_Wild",2018,"AbsAbd",2222.7701,1000,10000,"Amber"
"CU-14","Sockeye","Nahatlatch_ES","SpnForAbd_Wild",2015,"LongTrend",19.24,0.5,0.75,"Green"
"CU-14","Sockeye","Nahatlatch_ES","SpnForAbd_Wild",2016,"LongTrend",17.3,0.5,0.75,"Green"
"CU-14","Sockeye","Nahatlatch_ES","SpnForAbd_Wild",2017,"LongTrend",15.48,0.5,0.75,"Green"
"CU-14","Sockeye","Nahatlatch_ES","SpnForAbd_Wild",2018,"LongTrend",13.69,0.5,0.75,"Green"
"CU-14","Sockeye","Nahatlatch_ES","SpnForAbd_Wild",2015,"PercChange",14.6174,-25,-15,"Green"
"CU-14","Sockeye","Nahatlatch_ES","SpnForAbd_Wild",2016,"PercChange",44.6083,-25,-15,"Green"
"CU-14","Sockeye","Nahatlatch_ES","SpnForAbd_Wild",2017,"PercChange",69.3024,-25,-15,"Green"
"CU-14","Sockeye","Nahatlatch_ES","SpnForAbd_Wild",2018,"PercChange",50.2096,-25,-15,"Green"
"CU-14","Sockeye","Nahatlatch_ES","SpnForAbd_Wild",2015,"ProbDeclBelowLBM",0,NA,NA,NA
"CU-14","Sockeye","Nahatlatch_ES","SpnForAbd_Wild",2016,"ProbDeclBelowLBM",0,NA,NA,NA
"CU-14","Sockeye","Nahatlatch_ES","SpnForAbd_Wild",2017,"ProbDeclBelowLBM",0,NA,NA,NA
"CU-14","Sockeye","Nahatlatch_ES","SpnForAbd_Wild",2018,"ProbDeclBelowLBM",0,NA,NA,NA
"CU-14","Sockeye","Nahatlatch_ES","SpnForTrend_Wild",2015,"RelAbd",1563.2437,0,1953.61916687774,"Amber"
"CU-14","Sockeye","Nahatlatch_ES","SpnForTrend_Wild",2016,"RelAbd",1419.5394,0,1941.1374833232,"Amber"
"CU-14","Sockeye","Nahatlatch_ES","SpnForTrend_Wild",2017,"RelAbd",1325.8992,1.43461173032855,1928.13000928865,"Amber"
"CU-14","Sockeye","Nahatlatch_ES","SpnForTrend_Wild",2018,"RelAbd",1208.2456,2.8692234606571,1915.12253525411,"Amber"
"CU-14","Sockeye","Nahatlatch_ES","SpnForTrend_Wild",2015,"AbsAbd",1563.2437,1000,10000,"Amber"
"CU-14","Sockeye","Nahatlatch_ES","SpnForTrend_Wild",2016,"AbsAbd",1419.5394,1000,10000,"Amber"
"CU-14","Sockeye","Nahatlatch_ES","SpnForTrend_Wild",2017,"AbsAbd",1325.8992,1000,10000,"Amber"
"CU-14","Sockeye","Nahatlatch_ES","SpnForTrend_Wild",2018,"AbsAbd",1208.2456,1000,10000,"Amber"
"CU-14","Sockeye","Nahatlatch_ES","SpnForTrend_Wild",2015,"LongTrend",8.91,0.5,0.75,"Green"
"CU-14","Sockeye","Nahatlatch_ES","SpnForTrend_Wild",2016,"LongTrend",7.83,0.5,0.75,"Green"
"CU-14","Sockeye","Nahatlatch_ES","SpnForTrend_Wild",2017,"LongTrend",7.06,0.5,0.75,"Green"
"CU-14","Sockeye","Nahatlatch_ES","SpnForTrend_Wild",2018,"LongTrend",6.25,0.5,0.75,"Green"
"CU-14","Sockeye","Nahatlatch_ES","SpnForTrend_Wild",2015,"PercChange",11.0336,-25,-15,"Green"
"CU-14","Sockeye","Nahatlatch_ES","SpnForTrend_Wild",2016,"PercChange",32.4642,-25,-15,"Green"
"CU-14","Sockeye","Nahatlatch_ES","SpnForTrend_Wild",2017,"PercChange",57.2864,-25,-15,"Green"
"CU-14","Sockeye","Nahatlatch_ES","SpnForTrend_Wild",2018,"PercChange",43.8135,-25,-15,"Green"
"CU-14","Sockeye","Nahatlatch_ES","SpnForTrend_Wild",2015,"ProbDeclBelowLBM",0,NA,NA,NA
"CU-14","Sockeye","Nahatlatch_ES","SpnForTrend_Wild",2016,"ProbDeclBelowLBM",0,NA,NA,NA
"CU-14","Sockeye","Nahatlatch_ES","SpnForTrend_Wild",2017,"ProbDeclBelowLBM",0,NA,NA,NA
"CU-14","Sockeye","Nahatlatch_ES","SpnForTrend_Wild",2018,"ProbDeclBelowLBM",0,NA,NA,NA
"CU-4","Sockeye","NBarriere_ES","SpnForAbd_Total",2015,"RelAbd",3665.3124,45.395013333655,6387.70489196716,"Amber"
"CU-4","Sockeye","NBarriere_ES","SpnForAbd_Total",2016,"RelAbd",3456.7357,55.6628405845461,6229.13237157681,"Amber"
"CU-4","Sockeye","NBarriere_ES","SpnForAbd_Total",2017,"RelAbd",2749.4531,65.9306678354372,6070.55985118646,"Amber"
"CU-4","Sockeye","NBarriere_ES","SpnForAbd_Total",2018,"RelAbd",1961.5916,78.953358004556,6058.49683362263,"Amber"
"CU-4","Sockeye","NBarriere_ES","SpnForAbd_Total",2015,"AbsAbd",3665.3124,1000,10000,"Amber"
"CU-4","Sockeye","NBarriere_ES","SpnForAbd_Total",2016,"AbsAbd",3456.7357,1000,10000,"Amber"
"CU-4","Sockeye","NBarriere_ES","SpnForAbd_Total",2017,"AbsAbd",2749.4531,1000,10000,"Amber"
"CU-4","Sockeye","NBarriere_ES","SpnForAbd_Total",2018,"AbsAbd",1961.5916,1000,10000,"Amber"
"CU-4","Sockeye","NBarriere_ES","SpnForAbd_Total",2015,"LongTrend",7.09,0.5,0.75,"Green"
"CU-4","Sockeye","NBarriere_ES","SpnForAbd_Total",2016,"LongTrend",6.52,0.5,0.75,"Green"
"CU-4","Sockeye","NBarriere_ES","SpnForAbd_Total",2017,"LongTrend",5.09,0.5,0.75,"Green"
"CU-4","Sockeye","NBarriere_ES","SpnForAbd_Total",2018,"LongTrend",3.59,0.5,0.75,"Green"
"CU-4","Sockeye","NBarriere_ES","SpnForAbd_Total",2015,"PercChange",-45.4432,-25,-15,"Red"
"CU-4","Sockeye","NBarriere_ES","SpnForAbd_Total",2016,"PercChange",-45.4981,-25,-15,"Red"
"CU-4","Sockeye","NBarriere_ES","SpnForAbd_Total",2017,"PercChange",-51.8629,-25,-15,"Red"
"CU-4","Sockeye","NBarriere_ES","SpnForAbd_Total",2018,"PercChange",-56.0804,-25,-15,"Red"
"CU-4","Sockeye","NBarriere_ES","SpnForAbd_Total",2015,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CU-4","Sockeye","NBarriere_ES","SpnForAbd_Total",2016,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CU-4","Sockeye","NBarriere_ES","SpnForAbd_Total",2017,"ProbDeclBelowLBM",0,NA,NA,NA
"CU-4","Sockeye","NBarriere_ES","SpnForAbd_Total",2018,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CU-4","Sockeye","NBarriere_ES","SpnForTrend_Total",2015,"RelAbd",2126.7194,31.4108040962738,3941.66851224216,"Amber"
"CU-4","Sockeye","NBarriere_ES","SpnForTrend_Total",2016,"RelAbd",2048.4735,37.4558842345165,3930.87974307245,"Amber"
"CU-4","Sockeye","NBarriere_ES","SpnForTrend_Total",2017,"RelAbd",1662.9615,43.5009643727593,3920.09097390274,"Amber"
"CU-4","Sockeye","NBarriere_ES","SpnForTrend_Total",2018,"RelAbd",1209.5522,49.7876665641186,3858.26628373978,"Amber"
"CU-4","Sockeye","NBarriere_ES","SpnForTrend_Total",2015,"AbsAbd",2126.7194,1000,10000,"Amber"
"CU-4","Sockeye","NBarriere_ES","SpnForTrend_Total",2016,"AbsAbd",2048.4735,1000,10000,"Amber"
"CU-4","Sockeye","NBarriere_ES","SpnForTrend_Total",2017,"AbsAbd",1662.9615,1000,10000,"Amber"
"CU-4","Sockeye","NBarriere_ES","SpnForTrend_Total",2018,"AbsAbd",1209.5522,1000,10000,"Amber"
"CU-4","Sockeye","NBarriere_ES","SpnForTrend_Total",2015,"LongTrend",6.38,0.5,0.75,"Green"
"CU-4","Sockeye","NBarriere_ES","SpnForTrend_Total",2016,"LongTrend",5.99,0.5,0.75,"Green"
"CU-4","Sockeye","NBarriere_ES","SpnForTrend_Total",2017,"LongTrend",4.78,0.5,0.75,"Green"
"CU-4","Sockeye","NBarriere_ES","SpnForTrend_Total",2018,"LongTrend",3.44,0.5,0.75,"Green"
"CU-4","Sockeye","NBarriere_ES","SpnForTrend_Total",2015,"PercChange",-51.6935,-25,-15,"Red"
"CU-4","Sockeye","NBarriere_ES","SpnForTrend_Total",2016,"PercChange",-51.6395,-25,-15,"Red"
"CU-4","Sockeye","NBarriere_ES","SpnForTrend_Total",2017,"PercChange",-56.7122,-25,-15,"Red"
"CU-4","Sockeye","NBarriere_ES","SpnForTrend_Total",2018,"PercChange",-58.5433,-25,-15,"Red"
"CU-4","Sockeye","NBarriere_ES","SpnForTrend_Total",2015,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CU-4","Sockeye","NBarriere_ES","SpnForTrend_Total",2016,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CU-4","Sockeye","NBarriere_ES","SpnForTrend_Total",2017,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CU-4","Sockeye","NBarriere_ES","SpnForTrend_Total",2018,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CU-4","Sockeye","NBarriere_ES","SpnForAbd_Wild",2015,"RelAbd",3665.3124,45.395013333655,6387.70489196716,"Amber"
"CU-4","Sockeye","NBarriere_ES","SpnForAbd_Wild",2016,"RelAbd",3456.7357,55.6628405845461,6229.13237157681,"Amber"
"CU-4","Sockeye","NBarriere_ES","SpnForAbd_Wild",2017,"RelAbd",2749.4531,65.9306678354372,6070.55985118646,"Amber"
"CU-4","Sockeye","NBarriere_ES","SpnForAbd_Wild",2018,"RelAbd",1961.5916,78.953358004556,6058.49683362263,"Amber"
"CU-4","Sockeye","NBarriere_ES","SpnForAbd_Wild",2015,"AbsAbd",3665.3124,1000,10000,"Amber"
"CU-4","Sockeye","NBarriere_ES","SpnForAbd_Wild",2016,"AbsAbd",3456.7357,1000,10000,"Amber"
"CU-4","Sockeye","NBarriere_ES","SpnForAbd_Wild",2017,"AbsAbd",2749.4531,1000,10000,"Amber"
"CU-4","Sockeye","NBarriere_ES","SpnForAbd_Wild",2018,"AbsAbd",1961.5916,1000,10000,"Amber"
"CU-4","Sockeye","NBarriere_ES","SpnForAbd_Wild",2015,"LongTrend",7.09,0.5,0.75,"Green"
"CU-4","Sockeye","NBarriere_ES","SpnForAbd_Wild",2016,"LongTrend",6.52,0.5,0.75,"Green"
"CU-4","Sockeye","NBarriere_ES","SpnForAbd_Wild",2017,"LongTrend",5.09,0.5,0.75,"Green"
"CU-4","Sockeye","NBarriere_ES","SpnForAbd_Wild",2018,"LongTrend",3.59,0.5,0.75,"Green"
"CU-4","Sockeye","NBarriere_ES","SpnForAbd_Wild",2015,"PercChange",-45.4265,-25,-15,"Red"
"CU-4","Sockeye","NBarriere_ES","SpnForAbd_Wild",2016,"PercChange",-46.3914,-25,-15,"Red"
"CU-4","Sockeye","NBarriere_ES","SpnForAbd_Wild",2017,"PercChange",-52.5539,-25,-15,"Red"
"CU-4","Sockeye","NBarriere_ES","SpnForAbd_Wild",2018,"PercChange",-55.9712,-25,-15,"Red"
"CU-4","Sockeye","NBarriere_ES","SpnForAbd_Wild",2015,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CU-4","Sockeye","NBarriere_ES","SpnForAbd_Wild",2016,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CU-4","Sockeye","NBarriere_ES","SpnForAbd_Wild",2017,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CU-4","Sockeye","NBarriere_ES","SpnForAbd_Wild",2018,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CU-4","Sockeye","NBarriere_ES","SpnForTrend_Wild",2015,"RelAbd",2126.7194,31.4108040962738,3941.66851224216,"Amber"
"CU-4","Sockeye","NBarriere_ES","SpnForTrend_Wild",2016,"RelAbd",2048.4735,37.4558842345165,3930.87974307245,"Amber"
"CU-4","Sockeye","NBarriere_ES","SpnForTrend_Wild",2017,"RelAbd",1662.9615,43.5009643727593,3920.09097390274,"Amber"
"CU-4","Sockeye","NBarriere_ES","SpnForTrend_Wild",2018,"RelAbd",1209.5522,49.7876665641186,3858.26628373978,"Amber"
"CU-4","Sockeye","NBarriere_ES","SpnForTrend_Wild",2015,"AbsAbd",2126.7194,1000,10000,"Amber"
"CU-4","Sockeye","NBarriere_ES","SpnForTrend_Wild",2016,"AbsAbd",2048.4735,1000,10000,"Amber"
"CU-4","Sockeye","NBarriere_ES","SpnForTrend_Wild",2017,"AbsAbd",1662.9615,1000,10000,"Amber"
"CU-4","Sockeye","NBarriere_ES","SpnForTrend_Wild",2018,"AbsAbd",1209.5522,1000,10000,"Amber"
"CU-4","Sockeye","NBarriere_ES","SpnForTrend_Wild",2015,"LongTrend",6.38,0.5,0.75,"Green"
"CU-4","Sockeye","NBarriere_ES","SpnForTrend_Wild",2016,"LongTrend",5.99,0.5,0.75,"Green"
"CU-4","Sockeye","NBarriere_ES","SpnForTrend_Wild",2017,"LongTrend",4.78,0.5,0.75,"Green"
"CU-4","Sockeye","NBarriere_ES","SpnForTrend_Wild",2018,"LongTrend",3.44,0.5,0.75,"Green"
"CU-4","Sockeye","NBarriere_ES","SpnForTrend_Wild",2015,"PercChange",-51.5513,-25,-15,"Red"
"CU-4","Sockeye","NBarriere_ES","SpnForTrend_Wild",2016,"PercChange",-51.2277,-25,-15,"Red"
"CU-4","Sockeye","NBarriere_ES","SpnForTrend_Wild",2017,"PercChange",-56.798,-25,-15,"Red"
"CU-4","Sockeye","NBarriere_ES","SpnForTrend_Wild",2018,"PercChange",-58.6945,-25,-15,"Red"
"CU-4","Sockeye","NBarriere_ES","SpnForTrend_Wild",2015,"ProbDeclBelowLBM",0,NA,NA,NA
"CU-4","Sockeye","NBarriere_ES","SpnForTrend_Wild",2016,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CU-4","Sockeye","NBarriere_ES","SpnForTrend_Wild",2017,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CU-4","Sockeye","NBarriere_ES","SpnForTrend_Wild",2018,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CU-5","Sockeye","Pitt_ES","SpnForAbd_Total",2015,"RelAbd",44333.1721,14313.4935551847,27612.9945675634,"Green"
"CU-5","Sockeye","Pitt_ES","SpnForAbd_Total",2016,"RelAbd",45838.6185,14324.5417443423,28303.8730746466,"Green"
"CU-5","Sockeye","Pitt_ES","SpnForAbd_Total",2017,"RelAbd",44346.3861,14335.5899335,30218.4401110204,"Green"
"CU-5","Sockeye","Pitt_ES","SpnForAbd_Total",2018,"RelAbd",39286.2831,14349.8246987778,31122.381281997,"Green"
"CU-5","Sockeye","Pitt_ES","SpnForAbd_Total",2015,"AbsAbd",44333.1721,1000,10000,"Green"
"CU-5","Sockeye","Pitt_ES","SpnForAbd_Total",2016,"AbsAbd",45838.6185,1000,10000,"Green"
"CU-5","Sockeye","Pitt_ES","SpnForAbd_Total",2017,"AbsAbd",44346.3861,1000,10000,"Green"
"CU-5","Sockeye","Pitt_ES","SpnForAbd_Total",2018,"AbsAbd",39286.2831,1000,10000,"Green"
"CU-5","Sockeye","Pitt_ES","SpnForAbd_Total",2015,"LongTrend",2.06,0.5,0.75,"Green"
"CU-5","Sockeye","Pitt_ES","SpnForAbd_Total",2016,"LongTrend",2.1,0.5,0.75,"Green"
"CU-5","Sockeye","Pitt_ES","SpnForAbd_Total",2017,"LongTrend",2.02,0.5,0.75,"Green"
"CU-5","Sockeye","Pitt_ES","SpnForAbd_Total",2018,"LongTrend",1.78,0.5,0.75,"Green"
"CU-5","Sockeye","Pitt_ES","SpnForAbd_Total",2015,"PercChange",-48.2359,-25,-15,"Red"
"CU-5","Sockeye","Pitt_ES","SpnForAbd_Total",2016,"PercChange",-23.6191,-25,-15,"Amber"
"CU-5","Sockeye","Pitt_ES","SpnForAbd_Total",2017,"PercChange",2.0232,-25,-15,"Green"
"CU-5","Sockeye","Pitt_ES","SpnForAbd_Total",2018,"PercChange",18.768,-25,-15,"Green"
"CU-5","Sockeye","Pitt_ES","SpnForAbd_Total",2015,"ProbDeclBelowLBM",0,NA,NA,NA
"CU-5","Sockeye","Pitt_ES","SpnForAbd_Total",2016,"ProbDeclBelowLBM",0,NA,NA,NA
"CU-5","Sockeye","Pitt_ES","SpnForAbd_Total",2017,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CU-5","Sockeye","Pitt_ES","SpnForAbd_Total",2018,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Total",2015,"RelAbd",23234.2861,6379.11603140084,13706.7046878331,"Green"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Total",2016,"RelAbd",23572.6631,6418.3371506845,14188.9402879623,"Green"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Total",2017,"RelAbd",22548.5583,6457.55826996816,14849.2256954134,"Green"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Total",2018,"RelAbd",19967.3127,6472.58937017024,15841.2842357296,"Green"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Total",2015,"AbsAbd",23234.2861,1000,10000,"Green"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Total",2016,"AbsAbd",23572.6631,1000,10000,"Green"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Total",2017,"AbsAbd",22548.5583,1000,10000,"Green"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Total",2018,"AbsAbd",19967.3127,1000,10000,"Green"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Total",2015,"LongTrend",2.31,0.5,0.75,"Green"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Total",2016,"LongTrend",2.31,0.5,0.75,"Green"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Total",2017,"LongTrend",2.19,0.5,0.75,"Green"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Total",2018,"LongTrend",1.93,0.5,0.75,"Green"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Total",2015,"PercChange",-47.7335,-25,-15,"Red"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Total",2016,"PercChange",-23.2583,-25,-15,"Amber"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Total",2017,"PercChange",0.2817,-25,-15,"Green"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Total",2018,"PercChange",18.7752,-25,-15,"Green"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Total",2015,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Total",2016,"ProbDeclBelowLBM",0,NA,NA,NA
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Total",2017,"ProbDeclBelowLBM",0,NA,NA,NA
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Total",2018,"ProbDeclBelowLBM",0,NA,NA,NA
"CU-5","Sockeye","Pitt_ES","SpnForAbd_Wild",2015,"RelAbd",44333.1721,14313.4935551847,27612.9945675634,"Green"
"CU-5","Sockeye","Pitt_ES","SpnForAbd_Wild",2016,"RelAbd",45838.6185,14324.5417443423,28303.8730746466,"Green"
"CU-5","Sockeye","Pitt_ES","SpnForAbd_Wild",2017,"RelAbd",44346.3861,14335.5899335,30218.4401110204,"Green"
"CU-5","Sockeye","Pitt_ES","SpnForAbd_Wild",2018,"RelAbd",39286.2831,14349.8246987778,31122.381281997,"Green"
"CU-5","Sockeye","Pitt_ES","SpnForAbd_Wild",2015,"AbsAbd",44333.1721,1000,10000,"Green"
"CU-5","Sockeye","Pitt_ES","SpnForAbd_Wild",2016,"AbsAbd",45838.6185,1000,10000,"Green"
"CU-5","Sockeye","Pitt_ES","SpnForAbd_Wild",2017,"AbsAbd",44346.3861,1000,10000,"Green"
"CU-5","Sockeye","Pitt_ES","SpnForAbd_Wild",2018,"AbsAbd",39286.2831,1000,10000,"Green"
"CU-5","Sockeye","Pitt_ES","SpnForAbd_Wild",2015,"LongTrend",2.06,0.5,0.75,"Green"
"CU-5","Sockeye","Pitt_ES","SpnForAbd_Wild",2016,"LongTrend",2.1,0.5,0.75,"Green"
"CU-5","Sockeye","Pitt_ES","SpnForAbd_Wild",2017,"LongTrend",2.02,0.5,0.75,"Green"
"CU-5","Sockeye","Pitt_ES","SpnForAbd_Wild",2018,"LongTrend",1.78,0.5,0.75,"Green"
"CU-5","Sockeye","Pitt_ES","SpnForAbd_Wild",2015,"PercChange",-47.9085,-25,-15,"Red"
"CU-5","Sockeye","Pitt_ES","SpnForAbd_Wild",2016,"PercChange",-23.6341,-25,-15,"Amber"
"CU-5","Sockeye","Pitt_ES","SpnForAbd_Wild",2017,"PercChange",2.7632,-25,-15,"Green"
"CU-5","Sockeye","Pitt_ES","SpnForAbd_Wild",2018,"PercChange",18.06,-25,-15,"Green"
"CU-5","Sockeye","Pitt_ES","SpnForAbd_Wild",2015,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CU-5","Sockeye","Pitt_ES","SpnForAbd_Wild",2016,"ProbDeclBelowLBM",0,NA,NA,NA
"CU-5","Sockeye","Pitt_ES","SpnForAbd_Wild",2017,"ProbDeclBelowLBM",0,NA,NA,NA
"CU-5","Sockeye","Pitt_ES","SpnForAbd_Wild",2018,"ProbDeclBelowLBM",0,NA,NA,NA
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2015,"RelAbd",23234.2861,6379.11603140084,13706.7046878331,"Green"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2016,"RelAbd",23572.6631,6418.3371506845,14188.9402879623,"Green"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2017,"RelAbd",22548.5583,6457.55826996816,14849.2256954134,"Green"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2018,"RelAbd",19967.3127,6472.58937017024,15841.2842357296,"Green"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2015,"AbsAbd",23234.2861,1000,10000,"Green"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2016,"AbsAbd",23572.6631,1000,10000,"Green"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2017,"AbsAbd",22548.5583,1000,10000,"Green"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2018,"AbsAbd",19967.3127,1000,10000,"Green"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2015,"LongTrend",2.31,0.5,0.75,"Green"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2016,"LongTrend",2.31,0.5,0.75,"Green"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2017,"LongTrend",2.19,0.5,0.75,"Green"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2018,"LongTrend",1.93,0.5,0.75,"Green"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2015,"PercChange",-47.3352,-25,-15,"Red"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2016,"PercChange",-23.1694,-25,-15,"Amber"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2017,"PercChange",-0.3855,-25,-15,"Green"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2018,"PercChange",19.5049,-25,-15,"Green"
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2015,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2016,"ProbDeclBelowLBM",0.0333,NA,NA,NA
"CU-5","Sockeye","Pitt_ES","SpnForTrend_Wild",2017,"ProbDeclBelowLBM",0,NA,NA,NA
