DataSet,Species,Year,SpnForAbd_Total,SpnForTrend_Total,SpnForAbd_Wild,SpnForTrend_Wild,CU_ID,CU_Name,DU_ID,Recruits_Total,Recruits_Wild
Ck_SBC,Chinook,2014,5323,5323,2864.428141,2864.428141,CK-29,East Vancouver Island-North_FA_0.x,DU23,NA,NA
Ck_SBC,Chinook,2015,5145,5145,1897.836544,1897.836544,CK-29,East Vancouver Island-North_FA_0.x,DU23,NA,NA
Ck_SBC,Chinook,2016,8847,8847,2529.692408,2529.692408,CK-29,East Vancouver Island-North_FA_0.x,DU23,NA,NA
Ck_SBC,Chinook,2017,11349,11349,2527.83495,2527.83495,CK-29,East Vancouver Island-North_FA_0.x,DU23,NA,NA
Ck_SBC,Chinook,2018,7851,7851,1575.170427,1575.170427,CK-29,East Vancouver Island-North_FA_0.x,DU23,NA,NA
Ck_SBC,Chinook,1972,4,4,1.078828444,1.078828444,CK-31,West Vancouver Island-South_FA_0.x,DU24,NA,NA
Ck_SBC,Chinook,1974,NA,NA,NA,NA,CK-31,West Vancouver Island-South_FA_0.x,DU24,NA,NA
Ck_SBC,Chinook,1975,NA,NA,NA,NA,CK-31,West Vancouver Island-South_FA_0.x,DU24,NA,NA
Ck_SBC,Chinook,1976,NA,NA,NA,NA,CK-31,West Vancouver Island-South_FA_0.x,DU24,NA,NA
Ck_SBC,Chinook,1977,NA,NA,NA,NA,CK-31,West Vancouver Island-South_FA_0.x,DU24,NA,NA
Ck_SBC,Chinook,1978,NA,NA,NA,NA,CK-31,West Vancouver Island-South_FA_0.x,DU24,NA,NA
Ck_SBC,Chinook,1979,NA,NA,NA,NA,CK-31,West Vancouver Island-South_FA_0.x,DU24,NA,NA
Ck_SBC,Chinook,1980,NA,NA,NA,NA,CK-31,West Vancouver Island-South_FA_0.x,DU24,NA,NA
Ck_SBC,Chinook,1981,2079,2079,372.958791,372.958791,CK-31,West Vancouver Island-South_FA_0.x,DU24,NA,NA
Ck_SBC,Chinook,1982,3519,3519,466.2198518,466.2198518,CK-31,West Vancouver Island-South_FA_0.x,DU24,NA,NA
Ck_SBC,Chinook,1983,2980,2980,420.9065173,420.9065173,CK-31,West Vancouver Island-South_FA_0.x,DU24,NA,NA
Ck_SBC,Chinook,1984,4555,4555,662.0093677,662.0093677,CK-31,West Vancouver Island-South_FA_0.x,DU24,NA,NA
Ck_SBC,Chinook,1985,91414,91414,6683.543856,6683.543856,CK-31,West Vancouver Island-South_FA_0.x,DU24,NA,NA
Ck_SBC,Chinook,1986,42626,42626,3221.692054,3221.692054,CK-31,West Vancouver Island-South_FA_0.x,DU24,NA,NA
Ck_SBC,Chinook,1987,24995,24995,2082.424097,2082.424097,CK-31,West Vancouver Island-South_FA_0.x,DU24,NA,NA
Ck_SBC,Chinook,1988,85010,85010,6534.455304,6534.455304,CK-31,West Vancouver Island-South_FA_0.x,DU24,NA,NA
Ck_SBC,Chinook,1989,71198,71198,5279.859961,5279.859961,CK-31,West Vancouver Island-South_FA_0.x,DU24,NA,NA
Ck_SBC,Chinook,1990,105767,105767,8202.714647,8202.714647,CK-31,West Vancouver Island-South_FA_0.x,DU24,NA,NA
Ck_SBC,Chinook,1991,108591,108591,8099.753752,8099.753752,CK-31,West Vancouver Island-South_FA_0.x,DU24,NA,NA
Ck_SBC,Chinook,1992,158622,158622,11628.74162,11628.74162,CK-31,West Vancouver Island-South_FA_0.x,DU24,NA,NA
Ck_SBC,Chinook,1993,111425,111425,8391.883441,8391.883441,CK-31,West Vancouver Island-South_FA_0.x,DU24,NA,NA
Ck_SBC,Chinook,1994,62842,62842,4715.926148,4715.926148,CK-31,West Vancouver Island-South_FA_0.x,DU24,NA,NA
Ck_SBC,Chinook,1995,40100.91361,40100.91361,4680.047257,4680.047257,CK-31,West Vancouver Island-South_FA_0.x,DU24,NA,NA
Ck_SBC,Chinook,1996,46713.46577,46713.46577,7198.381323,7198.381323,CK-31,West Vancouver Island-South_FA_0.x,DU24,NA,NA
Ck_SBC,Chinook,1997,58083.65554,58083.65554,7707.585444,7707.585444,CK-31,West Vancouver Island-South_FA_0.x,DU24,NA,NA
Ck_SBC,Chinook,1998,79699.6541,79699.6541,9440.383943,9440.383943,CK-31,West Vancouver Island-South_FA_0.x,DU24,NA,NA
Ck_SBC,Chinook,1999,43639.22163,43639.22163,5615.680678,5615.680678,CK-31,West Vancouver Island-South_FA_0.x,DU24,NA,NA
Ck_SBC,Chinook,2000,19079.56888,19079.56888,4594.583817,4594.583817,CK-31,West Vancouver Island-South_FA_0.x,DU24,NA,NA
Ck_SBC,Chinook,2001,35052.57795,35052.57795,8486.143388,8486.143388,CK-31,West Vancouver Island-South_FA_0.x,DU24,NA,NA
Ck_SBC,Chinook,2002,58647,58647,7556.126949,7556.126949,CK-31,West Vancouver Island-South_FA_0.x,DU24,NA,NA
Ck_SBC,Chinook,2003,81347.94871,81347.94871,11141.6025,11141.6025,CK-31,West Vancouver Island-South_FA_0.x,DU24,NA,NA
Ck_SBC,Chinook,2004,72316.81611,72316.81611,9691.089995,9691.089995,CK-31,West Vancouver Island-South_FA_0.x,DU24,NA,NA
Ck_SBC,Chinook,2005,54763.31847,54763.31847,6859.739139,6859.739139,CK-31,West Vancouver Island-South_FA_0.x,DU24,NA,NA
Ck_SBC,Chinook,2006,68379,68379,9862.821664,9862.821664,CK-31,West Vancouver Island-South_FA_0.x,DU24,NA,NA
Ck_SBC,Chinook,2007,30703.63804,30703.63804,4574.928707,4574.928707,CK-31,West Vancouver Island-South_FA_0.x,DU24,NA,NA
Ck_SBC,Chinook,2008,38147.04692,38147.04692,4980.512188,4980.512188,CK-31,West Vancouver Island-South_FA_0.x,DU24,NA,NA
Ck_SBC,Chinook,2009,33411.8086,33411.8086,4580.58141,4580.58141,CK-31,West Vancouver Island-South_FA_0.x,DU24,NA,NA
Ck_SBC,Chinook,2010,28925.97942,28925.97942,4395.947149,4395.947149,CK-31,West Vancouver Island-South_FA_0.x,DU24,NA,NA
Ck_SBC,Chinook,2011,33897.42008,33897.42008,5108.132718,5108.132718,CK-31,West Vancouver Island-South_FA_0.x,DU24,NA,NA
Ck_SBC,Chinook,2012,29074.8553,29074.8553,5001.434197,5001.434197,CK-31,West Vancouver Island-South_FA_0.x,DU24,NA,NA
Ck_SBC,Chinook,2013,35364.92242,35364.92242,9370.074437,9370.074437,CK-31,West Vancouver Island-South_FA_0.x,DU24,NA,NA
Ck_SBC,Chinook,2014,34967.4012,34967.4012,5532.213989,5532.213989,CK-31,West Vancouver Island-South_FA_0.x,DU24,NA,NA
Ck_SBC,Chinook,2015,54949.25998,54949.25998,8173.301247,8173.301247,CK-31,West Vancouver Island-South_FA_0.x,DU24,NA,NA
Ck_SBC,Chinook,2016,47285.08603,47285.08603,5922.309672,5922.309672,CK-31,West Vancouver Island-South_FA_0.x,DU24,NA,NA
Ck_SBC,Chinook,2017,49156.81283,49156.81283,4992.265204,4992.265204,CK-31,West Vancouver Island-South_FA_0.x,DU24,NA,NA
Ck_SBC,Chinook,2018,60753.37706,60753.37706,6371.676817,6371.676817,CK-31,West Vancouver Island-South_FA_0.x,DU24,NA,NA
Ck_SBC,Chinook,1982,500,500,41.25380499,41.25380499,CK-32,West Vancouver Island-Nootka & Kyuquot_FA_0.x,DU25,NA,NA
Ck_SBC,Chinook,1983,479,479,39.52114518,39.52114518,CK-32,West Vancouver Island-Nootka & Kyuquot_FA_0.x,DU25,NA,NA
Ck_SBC,Chinook,1984,1223,1223,100.906807,100.906807,CK-32,West Vancouver Island-Nootka & Kyuquot_FA_0.x,DU25,NA,NA
Ck_SBC,Chinook,1985,800,800,66.00608799,66.00608799,CK-32,West Vancouver Island-Nootka & Kyuquot_FA_0.x,DU25,NA,NA
Ck_SBC,Chinook,1986,701,701,57.8378346,57.8378346,CK-32,West Vancouver Island-Nootka & Kyuquot_FA_0.x,DU25,NA,NA
Ck_SBC,Chinook,1987,4988,4988,2775.540119,2775.540119,CK-32,West Vancouver Island-Nootka & Kyuquot_FA_0.x,DU25,NA,NA
Ck_SBC,Chinook,1988,7078,7078,3291.553101,3291.553101,CK-32,West Vancouver Island-Nootka & Kyuquot_FA_0.x,DU25,NA,NA
Ck_SBC,Chinook,1989,9642,9642,4400.899457,4400.899457,CK-32,West Vancouver Island-Nootka & Kyuquot_FA_0.x,DU25,NA,NA
Ck_SBC,Chinook,1990,17728,17728,5043.003768,5043.003768,CK-32,West Vancouver Island-Nootka & Kyuquot_FA_0.x,DU25,NA,NA
Ck_SBC,Chinook,1991,20226,20226,4334.024613,4334.024613,CK-32,West Vancouver Island-Nootka & Kyuquot_FA_0.x,DU25,NA,NA
Ck_SBC,Chinook,1992,31255,31255,6551.113474,6551.113474,CK-32,West Vancouver Island-Nootka & Kyuquot_FA_0.x,DU25,NA,NA
Ck_SBC,Chinook,1993,13145,13145,1084.562533,1084.562533,CK-32,West Vancouver Island-Nootka & Kyuquot_FA_0.x,DU25,NA,NA
Ck_SBC,Chinook,1994,23162,23162,1911.041263,1911.041263,CK-32,West Vancouver Island-Nootka & Kyuquot_FA_0.x,DU25,NA,NA
Ck_SBC,Chinook,1995,26264,26264,3874.091262,3874.091262,CK-32,West Vancouver Island-Nootka & Kyuquot_FA_0.x,DU25,NA,NA
Ck_SBC,Chinook,1996,23506,23506,3549.277922,3549.277922,CK-32,West Vancouver Island-Nootka & Kyuquot_FA_0.x,DU25,NA,NA
Ck_SBC,Chinook,1997,28651,28651,5571.115977,5571.115977,CK-32,West Vancouver Island-Nootka & Kyuquot_FA_0.x,DU25,NA,NA
Ck_SBC,Chinook,1998,36547,36547,8889.830516,8889.830516,CK-32,West Vancouver Island-Nootka & Kyuquot_FA_0.x,DU25,NA,NA
Ck_SBC,Chinook,1999,23972.57176,23972.57176,5174.635899,5174.635899,CK-32,West Vancouver Island-Nootka & Kyuquot_FA_0.x,DU25,NA,NA
Ck_SBC,Chinook,2000,12674.16531,12674.16531,2599.516014,2599.516014,CK-32,West Vancouver Island-Nootka & Kyuquot_FA_0.x,DU25,NA,NA
Ck_SBC,Chinook,2001,18719,18719,2660.314626,2660.314626,CK-32,West Vancouver Island-Nootka & Kyuquot_FA_0.x,DU25,NA,NA
Ck_SBC,Chinook,2002,32444,32444,5470.0913,5470.0913,CK-32,West Vancouver Island-Nootka & Kyuquot_FA_0.x,DU25,NA,NA
Ck_SBC,Chinook,2003,37864,37864,4478.447676,4478.447676,CK-32,West Vancouver Island-Nootka & Kyuquot_FA_0.x,DU25,NA,NA
Ck_SBC,Chinook,2004,50001,50001,7308.441679,7308.441679,CK-32,West Vancouver Island-Nootka & Kyuquot_FA_0.x,DU25,NA,NA
Ck_SBC,Chinook,2005,9988,9988,2512.832422,2512.832422,CK-32,West Vancouver Island-Nootka & Kyuquot_FA_0.x,DU25,NA,NA
Ck_SBC,Chinook,2006,26650,26650,4223.180352,4223.180352,CK-32,West Vancouver Island-Nootka & Kyuquot_FA_0.x,DU25,NA,NA
Ck_SBC,Chinook,2007,10958.91989,10958.91989,1910.236736,1910.236736,CK-32,West Vancouver Island-Nootka & Kyuquot_FA_0.x,DU25,NA,NA
Ck_SBC,Chinook,2008,16157,16157,2479.224621,2479.224621,CK-32,West Vancouver Island-Nootka & Kyuquot_FA_0.x,DU25,NA,NA
Ck_SBC,Chinook,2009,22687,22687,2946.880755,2946.880755,CK-32,West Vancouver Island-Nootka & Kyuquot_FA_0.x,DU25,NA,NA
Ck_SBC,Chinook,2010,23756.72536,23756.72536,3493.31642,3493.31642,CK-32,West Vancouver Island-Nootka & Kyuquot_FA_0.x,DU25,NA,NA
Ck_SBC,Chinook,2011,27589.73835,27589.73835,3889.834319,3889.834319,CK-32,West Vancouver Island-Nootka & Kyuquot_FA_0.x,DU25,NA,NA
Ck_SBC,Chinook,2012,9935.183974,9935.183974,2193.430812,2193.430812,CK-32,West Vancouver Island-Nootka & Kyuquot_FA_0.x,DU25,NA,NA
Ck_SBC,Chinook,2013,74630,74630,8302.522365,8302.522365,CK-32,West Vancouver Island-Nootka & Kyuquot_FA_0.x,DU25,NA,NA
Ck_SBC,Chinook,2014,23789.87951,23789.87951,5083.286748,5083.286748,CK-32,West Vancouver Island-Nootka & Kyuquot_FA_0.x,DU25,NA,NA
Ck_SBC,Chinook,2015,50764,50764,6725.762288,6725.762288,CK-32,West Vancouver Island-Nootka & Kyuquot_FA_0.x,DU25,NA,NA
Ck_SBC,Chinook,2016,48705,48705,6711.9685,6711.9685,CK-32,West Vancouver Island-Nootka & Kyuquot_FA_0.x,DU25,NA,NA
Ck_SBC,Chinook,2017,20760,20760,4188.28073,4188.28073,CK-32,West Vancouver Island-Nootka & Kyuquot_FA_0.x,DU25,NA,NA
Ck_SBC,Chinook,2018,20854.32474,20854.32474,4646.478968,4646.478968,CK-32,West Vancouver Island-Nootka & Kyuquot_FA_0.x,DU25,NA,NA
Ck_SBC,Chinook,1985,1342,1342,1342,1342,CK-33,West Vancouver Island-North_FA_0.x,DU26,NA,NA
Ck_SBC,Chinook,1986,1330,1330,1330,1330,CK-33,West Vancouver Island-North_FA_0.x,DU26,NA,NA
Ck_SBC,Chinook,1987,2178,2178,2178,2178,CK-33,West Vancouver Island-North_FA_0.x,DU26,NA,NA
Ck_SBC,Chinook,1988,3500,3500,3500,3500,CK-33,West Vancouver Island-North_FA_0.x,DU26,NA,NA
Ck_SBC,Chinook,1989,4819,4819,4819,4819,CK-33,West Vancouver Island-North_FA_0.x,DU26,NA,NA
Ck_SBC,Chinook,1991,1000,1000,1000,1000,CK-33,West Vancouver Island-North_FA_0.x,DU26,NA,NA
Ck_SBC,Chinook,1992,1211,1211,1211,1211,CK-33,West Vancouver Island-North_FA_0.x,DU26,NA,NA
Ck_SBC,Chinook,1993,2414,2414,2414,2414,CK-33,West Vancouver Island-North_FA_0.x,DU26,NA,NA
Ck_SBC,Chinook,1995,1665,1665,1665,1665,CK-33,West Vancouver Island-North_FA_0.x,DU26,NA,NA
Ck_SBC,Chinook,1996,3971,3971,3971,3971,CK-33,West Vancouver Island-North_FA_0.x,DU26,NA,NA
Ck_SBC,Chinook,1997,2638,2638,2638,2638,CK-33,West Vancouver Island-North_FA_0.x,DU26,NA,NA
Ck_SBC,Chinook,1998,5297,5297,5297,5297,CK-33,West Vancouver Island-North_FA_0.x,DU26,NA,NA
Ck_SBC,Chinook,1999,4185,4185,4185,4185,CK-33,West Vancouver Island-North_FA_0.x,DU26,NA,NA
Ck_SBC,Chinook,2000,2572,2572,2572,2572,CK-33,West Vancouver Island-North_FA_0.x,DU26,NA,NA
Ck_SBC,Chinook,2001,1450,1450,1450,1450,CK-33,West Vancouver Island-North_FA_0.x,DU26,NA,NA
Ck_SBC,Chinook,2002,2485,2485,2485,2485,CK-33,West Vancouver Island-North_FA_0.x,DU26,NA,NA
Ck_SBC,Chinook,2003,1757,1757,1757,1757,CK-33,West Vancouver Island-North_FA_0.x,DU26,NA,NA
Ck_SBC,Chinook,2004,3658,3658,3658,3658,CK-33,West Vancouver Island-North_FA_0.x,DU26,NA,NA
Ck_SBC,Chinook,2005,2354,2354,2354,2354,CK-33,West Vancouver Island-North_FA_0.x,DU26,NA,NA
Ck_SBC,Chinook,2006,3071,3071,3071,3071,CK-33,West Vancouver Island-North_FA_0.x,DU26,NA,NA
Ck_SBC,Chinook,2007,2764,2764,2764,2764,CK-33,West Vancouver Island-North_FA_0.x,DU26,NA,NA
Ck_SBC,Chinook,2008,NA,NA,NA,NA,CK-33,West Vancouver Island-North_FA_0.x,DU26,NA,NA
Ck_SBC,Chinook,2009,3440,3440,3440,3440,CK-33,West Vancouver Island-North_FA_0.x,DU26,NA,NA
Ck_SBC,Chinook,2010,3560,3560,3560,3560,CK-33,West Vancouver Island-North_FA_0.x,DU26,NA,NA
Ck_SBC,Chinook,2011,NA,NA,NA,NA,CK-33,West Vancouver Island-North_FA_0.x,DU26,NA,NA
Ck_SBC,Chinook,2012,2814,2814,2814,2814,CK-33,West Vancouver Island-North_FA_0.x,DU26,NA,NA
Ck_SBC,Chinook,2013,NA,NA,NA,NA,CK-33,West Vancouver Island-North_FA_0.x,DU26,NA,NA
Ck_SBC,Chinook,2014,1185,1185,1185,1185,CK-33,West Vancouver Island-North_FA_0.x,DU26,NA,NA
Ck_SBC,Chinook,2015,6516,6516,6516,6516,CK-33,West Vancouver Island-North_FA_0.x,DU26,NA,NA
Ck_SBC,Chinook,2016,1988,1988,1988,1988,CK-33,West Vancouver Island-North_FA_0.x,DU26,NA,NA
Ck_SBC,Chinook,2017,5567,5567,5567,5567,CK-33,West Vancouver Island-North_FA_0.x,DU26,NA,NA
Ck_SBC,Chinook,2018,723,723,723,723,CK-33,West Vancouver Island-North_FA_0.x,DU26,NA,NA
Ck_SBC,Chinook,1981,NA,NA,NA,NA,CK-82,Upper Adams River_SU_x.x,DU_NA,NA,NA
Ck_SBC,Chinook,1991,NA,NA,NA,NA,CK-82,Upper Adams River_SU_x.x,DU_NA,NA,NA
Ck_SBC,Chinook,1993,NA,NA,NA,NA,CK-82,Upper Adams River_SU_x.x,DU_NA,NA,NA
Ck_SBC,Chinook,1995,NA,NA,NA,NA,CK-82,Upper Adams River_SU_x.x,DU_NA,NA,NA
Ck_SBC,Chinook,1996,NA,NA,NA,NA,CK-82,Upper Adams River_SU_x.x,DU_NA,NA,NA
Ck_SBC,Chinook,1997,NA,NA,NA,NA,CK-82,Upper Adams River_SU_x.x,DU_NA,NA,NA
Ck_SBC,Chinook,1998,NA,NA,NA,NA,CK-82,Upper Adams River_SU_x.x,DU_NA,NA,NA
Ck_SBC,Chinook,1999,107,107,0.066875,0.066875,CK-82,Upper Adams River_SU_x.x,DU_NA,NA,NA
Ck_SBC,Chinook,2000,60,60,0.0375,0.0375,CK-82,Upper Adams River_SU_x.x,DU_NA,NA,NA
Ck_SBC,Chinook,2001,109,109,0.068125,0.068125,CK-82,Upper Adams River_SU_x.x,DU_NA,NA,NA
Ck_SBC,Chinook,2002,35,35,0.021875,0.021875,CK-82,Upper Adams River_SU_x.x,DU_NA,NA,NA
Ck_SBC,Chinook,2003,150,150,0.09375,0.09375,CK-82,Upper Adams River_SU_x.x,DU_NA,NA,NA
Ck_SBC,Chinook,2004,238,238,0.14875,0.14875,CK-82,Upper Adams River_SU_x.x,DU_NA,NA,NA
Ck_SBC,Chinook,2006,165,165,0.103125,0.103125,CK-82,Upper Adams River_SU_x.x,DU_NA,NA,NA
Ck_SBC,Chinook,2007,20,20,0.0125,0.0125,CK-82,Upper Adams River_SU_x.x,DU_NA,NA,NA
Ck_SBC,Chinook,2008,150,150,0.09375,0.09375,CK-82,Upper Adams River_SU_x.x,DU_NA,NA,NA
Ck_SBC,Chinook,2009,81,81,0.050625,0.050625,CK-82,Upper Adams River_SU_x.x,DU_NA,NA,NA
Ck_SBC,Chinook,2010,55,55,0.034375,0.034375,CK-82,Upper Adams River_SU_x.x,DU_NA,NA,NA
Ck_SBC,Chinook,2011,70,70,0.04375,0.04375,CK-82,Upper Adams River_SU_x.x,DU_NA,NA,NA
Ck_SBC,Chinook,2012,97,97,0.060625,0.060625,CK-82,Upper Adams River_SU_x.x,DU_NA,NA,NA
Ck_SBC,Chinook,2018,101,101,0.063125,0.063125,CK-82,Upper Adams River_SU_x.x,DU_NA,NA,NA
Ck_SBC,Chinook,1973,326,326,20.26143775,20.26143775,CK-83,East Vancouver Island-Georgia Strait_SU_0.3,DU20,NA,NA
Ck_SBC,Chinook,1974,338,338,21.00725754,21.00725754,CK-83,East Vancouver Island-Georgia Strait_SU_0.3,DU20,NA,NA
Ck_SBC,Chinook,1975,357,357,22.18813889,22.18813889,CK-83,East Vancouver Island-Georgia Strait_SU_0.3,DU20,NA,NA
Ck_SBC,Chinook,1976,232,232,14.41918269,14.41918269,CK-83,East Vancouver Island-Georgia Strait_SU_0.3,DU20,NA,NA
Ck_SBC,Chinook,1977,513,513,31.88379621,31.88379621,CK-83,East Vancouver Island-Georgia Strait_SU_0.3,DU20,NA,NA
Ck_SBC,Chinook,1978,557,557,34.61846879,34.61846879,CK-83,East Vancouver Island-Georgia Strait_SU_0.3,DU20,NA,NA
Ck_SBC,Chinook,1979,1033,1033,64.20265398,64.20265398,CK-83,East Vancouver Island-Georgia Strait_SU_0.3,DU20,NA,NA
Ck_SBC,Chinook,1980,946,946,58.79546047,58.79546047,CK-83,East Vancouver Island-Georgia Strait_SU_0.3,DU20,NA,NA
Ck_SBC,Chinook,1981,821,821,81.18248599,81.18248599,CK-83,East Vancouver Island-Georgia Strait_SU_0.3,DU20,NA,NA
Ck_SBC,Chinook,1982,1545,1545,257.9429031,257.9429031,CK-83,East Vancouver Island-Georgia Strait_SU_0.3,DU20,NA,NA
Ck_SBC,Chinook,1983,1817,1817,257.1892435,257.1892435,CK-83,East Vancouver Island-Georgia Strait_SU_0.3,DU20,NA,NA
Ck_SBC,Chinook,1984,1599,1599,325.6861882,325.6861882,CK-83,East Vancouver Island-Georgia Strait_SU_0.3,DU20,NA,NA
Ck_SBC,Chinook,1985,600,600,92.16944294,92.16944294,CK-83,East Vancouver Island-Georgia Strait_SU_0.3,DU20,NA,NA
Ck_SBC,Chinook,1986,1138,1138,184.8322918,184.8322918,CK-83,East Vancouver Island-Georgia Strait_SU_0.3,DU20,NA,NA
Ck_SBC,Chinook,1987,1453,1453,168.2772184,168.2772184,CK-83,East Vancouver Island-Georgia Strait_SU_0.3,DU20,NA,NA
Ck_SBC,Chinook,1988,1252,1252,162.3049491,162.3049491,CK-83,East Vancouver Island-Georgia Strait_SU_0.3,DU20,NA,NA
Ck_SBC,Chinook,1989,1134,1134,167.1964525,167.1964525,CK-83,East Vancouver Island-Georgia Strait_SU_0.3,DU20,NA,NA
Ck_SBC,Chinook,1990,1724,1724,162.571248,162.571248,CK-83,East Vancouver Island-Georgia Strait_SU_0.3,DU20,NA,NA
Ck_SBC,Chinook,1991,1496,1496,147.3139699,147.3139699,CK-83,East Vancouver Island-Georgia Strait_SU_0.3,DU20,NA,NA
Ck_SBC,Chinook,1992,952,952,140.1276726,140.1276726,CK-83,East Vancouver Island-Georgia Strait_SU_0.3,DU20,NA,NA
Ck_SBC,Chinook,1993,968,968,208.7693012,208.7693012,CK-83,East Vancouver Island-Georgia Strait_SU_0.3,DU20,NA,NA
Ck_SBC,Chinook,1994,543,543,87.26842136,87.26842136,CK-83,East Vancouver Island-Georgia Strait_SU_0.3,DU20,NA,NA
Ck_SBC,Chinook,1995,416,416,71.49657205,71.49657205,CK-83,East Vancouver Island-Georgia Strait_SU_0.3,DU20,NA,NA
Ck_SBC,Chinook,1996,1062,1062,274.6518442,274.6518442,CK-83,East Vancouver Island-Georgia Strait_SU_0.3,DU20,NA,NA
Ck_SBC,Chinook,1997,991,991,259.6437322,259.6437322,CK-83,East Vancouver Island-Georgia Strait_SU_0.3,DU20,NA,NA
Ck_SBC,Chinook,1998,544,544,112.868071,112.868071,CK-83,East Vancouver Island-Georgia Strait_SU_0.3,DU20,NA,NA
Ck_SBC,Chinook,1999,1015,1015,240.2163574,240.2163574,CK-83,East Vancouver Island-Georgia Strait_SU_0.3,DU20,NA,NA
Ck_SBC,Chinook,2000,1271,1271,246.3468613,246.3468613,CK-83,East Vancouver Island-Georgia Strait_SU_0.3,DU20,NA,NA
Ck_SBC,Chinook,2001,2298,2298,239.5409725,239.5409725,CK-83,East Vancouver Island-Georgia Strait_SU_0.3,DU20,NA,NA
Ck_SBC,Chinook,2002,1593,1593,255.492672,255.492672,CK-83,East Vancouver Island-Georgia Strait_SU_0.3,DU20,NA,NA
Ck_SBC,Chinook,2003,1629,1629,239.7995477,239.7995477,CK-83,East Vancouver Island-Georgia Strait_SU_0.3,DU20,NA,NA
Ck_SBC,Chinook,2004,1129,1129,152.4868921,152.4868921,CK-83,East Vancouver Island-Georgia Strait_SU_0.3,DU20,NA,NA
Ck_SBC,Chinook,2005,3371,3371,297.2644006,297.2644006,CK-83,East Vancouver Island-Georgia Strait_SU_0.3,DU20,NA,NA
Ck_SBC,Chinook,2006,1961,1961,350.0868139,350.0868139,CK-83,East Vancouver Island-Georgia Strait_SU_0.3,DU20,NA,NA
Ck_SBC,Chinook,2007,1623,1623,194.871854,194.871854,CK-83,East Vancouver Island-Georgia Strait_SU_0.3,DU20,NA,NA
Ck_SBC,Chinook,2008,1228,1228,265.1367057,265.1367057,CK-83,East Vancouver Island-Georgia Strait_SU_0.3,DU20,NA,NA
Ck_SBC,Chinook,2009,2111,2111,215.6932161,215.6932161,CK-83,East Vancouver Island-Georgia Strait_SU_0.3,DU20,NA,NA
Ck_SBC,Chinook,2010,2041.940084,2041.940084,332.5520287,332.5520287,CK-83,East Vancouver Island-Georgia Strait_SU_0.3,DU20,NA,NA
Ck_SBC,Chinook,2011,2138,2138,416.2377846,416.2377846,CK-83,East Vancouver Island-Georgia Strait_SU_0.3,DU20,NA,NA
Ck_SBC,Chinook,2012,1239,1239,291.0861964,291.0861964,CK-83,East Vancouver Island-Georgia Strait_SU_0.3,DU20,NA,NA
Ck_SBC,Chinook,2013,1302,1302,308.0421749,308.0421749,CK-83,East Vancouver Island-Georgia Strait_SU_0.3,DU20,NA,NA
Ck_SBC,Chinook,2014,1998,1998,392.8660761,392.8660761,CK-83,East Vancouver Island-Georgia Strait_SU_0.3,DU20,NA,NA
Ck_SBC,Chinook,2015,973,973,215.3285962,215.3285962,CK-83,East Vancouver Island-Georgia Strait_SU_0.3,DU20,NA,NA
Ck_SBC,Chinook,2016,328,328,33.9695166,33.9695166,CK-83,East Vancouver Island-Georgia Strait_SU_0.3,DU20,NA,NA
Ck_SBC,Chinook,2017,1616,1616,322.1242826,322.1242826,CK-83,East Vancouver Island-Georgia Strait_SU_0.3,DU20,NA,NA
Ck_SBC,Chinook,2018,1130,1130,194.115397,194.115397,CK-83,East Vancouver Island-Georgia Strait_SU_0.3,DU20,NA,NA
Ck_SBC,Chinook,1984,204,204,45.17989311,45.17989311,CK-9008,Fraser-Harrison fall transplant_FA_0.3,DU_TBD6,NA,NA
Ck_SBC,Chinook,1985,1492,1492,330.4333359,330.4333359,CK-9008,Fraser-Harrison fall transplant_FA_0.3,DU_TBD6,NA,NA
Ck_SBC,Chinook,1986,4469,4469,989.7497173,989.7497173,CK-9008,Fraser-Harrison fall transplant_FA_0.3,DU_TBD6,NA,NA
Ck_SBC,Chinook,1987,17271,17271,3825.00948,3825.00948,CK-9008,Fraser-Harrison fall transplant_FA_0.3,DU_TBD6,NA,NA
Ck_SBC,Chinook,1988,14466,14466,3203.78595,3203.78595,CK-9008,Fraser-Harrison fall transplant_FA_0.3,DU_TBD6,NA,NA
Ck_SBC,Chinook,1989,3333,3333,738.1597242,738.1597242,CK-9008,Fraser-Harrison fall transplant_FA_0.3,DU_TBD6,NA,NA
Ck_SBC,Chinook,1990,1795,1795,397.5387654,397.5387654,CK-9008,Fraser-Harrison fall transplant_FA_0.3,DU_TBD6,NA,NA
Ck_SBC,Chinook,1991,9353,9353,2071.409511,2071.409511,CK-9008,Fraser-Harrison fall transplant_FA_0.3,DU_TBD6,NA,NA
Ck_SBC,Chinook,1992,38177,38177,8455.062644,8455.062644,CK-9008,Fraser-Harrison fall transplant_FA_0.3,DU_TBD6,NA,NA
Ck_SBC,Chinook,1993,20182,20182,4469.708837,4469.708837,CK-9008,Fraser-Harrison fall transplant_FA_0.3,DU_TBD6,NA,NA
Ck_SBC,Chinook,1994,8237,8237,1824.248919,1824.248919,CK-9008,Fraser-Harrison fall transplant_FA_0.3,DU_TBD6,NA,NA
Ck_SBC,Chinook,1995,31825,31825,7048.284796,7048.284796,CK-9008,Fraser-Harrison fall transplant_FA_0.3,DU_TBD6,NA,NA
